call_id,call_datetime,agent_id,country,campaign_id,lead_id,attempt_number,dialer_status,talk_seconds,wrap_seconds,disposition,recording_flag
CALLVIOL3HWRM1,2025-05-17T08:04:56,AGO1XQOV,KE,CAMPXEPQ85JS,LEADUA3AIPJI,1,ABANDONED,0,0,,Y
CALLJRKTBO2VS0,2025-05-17T08:06:21,AGGV3WAG,KE,CAMPPQK51FPK,LEADE91LEUUC,1,NO_ANSWER,0,0,,Y
CALL8DMFVLWUAC,2025-05-17T08:15:47,AGQUILTE,UG,CAMPJ5PHT0HL,LEAD10B8VK9Q,1,RING,0,0,,Y
CALL8F6QT7T651,2025-05-17T08:45:58,AGVRO5X1,ZM,CAMPW2PCN9T8,LEADUMXQW3B4,1,ABANDONED,0,0,,Y
CALL5N68G4IRYN,2025-05-17T08:51:51,AGBVYSIK,GH,CAMP4V30T9NT,LEAD84P4K9DX,1,RING,0,0,,Y
CALL4KC3CSIL9P,2025-05-17T09:10:43,AGRX9WX1,KE,CAMPFD0TVBDI,LEAD3DZXLRGN,1,ABANDONED,0,0,,Y
CALLBQHSH4SZGE,2025-05-17T09:24:45,AGX7X8W4,UG,CAMPIBLJH75L,LEADB70LDOZY,1,NO_ANSWER,0,0,,Y
CALLS83JQ1NKWM,2025-05-17T09:37:18,AGJAZF74,KE,CAMPFD0TVBDI,LEAD6M5WK3BN,1,NO_ANSWER,0,0,,Y
CALLTE0Q32RV23,2025-05-17T09:42:12,AG3RE8HC,KE,CAMPVF1T2TAL,LEADSYLZTGXN,1,CONNECTED,10,35,NOT_INTERESTED,Y
CALLQMQMHCPWY1,2025-05-17T10:11:31,AGC0VSVI,UG,CAMPJ5PHT0HL,LEADNXB5JTB9,1,NO_ANSWER,0,0,,Y
CALLBBOHWAL1DV,2025-05-17T10:28:56,AGNJXCML,UG,CAMPJ5PHT0HL,LEADKPQAHCUA,1,CONNECTED,36,11,NOT_INTERESTED,Y
CALLE9CB61G9F7,2025-05-17T11:00:23,AGIMNSCH,KE,CAMPVF1T2TAL,LEADDET4KERZ,1,NO_ANSWER,0,0,,Y
CALL9M3H9CE2RZ,2025-05-17T11:13:43,AGX5S2U4,KE,CAMPFD0TVBDI,LEAD4BD6NZ1Z,1,CONNECTED,78,82,WRONG_NUMBER,N
CALLQ1B4DG9OTH,2025-05-17T11:41:04,AG5HFSH6,KE,CAMPVF1T2TAL,LEADJ81RTAOG,1,BUSY,0,0,,Y
CALLIW981Q0GQ0,2025-05-17T12:24:42,AGPUZHHO,ZM,CAMPW2PCN9T8,LEADYVMTD503,1,CONNECTED,119,38,,Y
CALLBO1Q3XJJI7,2025-05-17T12:36:37,AGIPG6A2,ZM,CAMPW2PCN9T8,LEADVOWCP779,1,CONNECTED,10,5,NOT_INTERESTED,Y
CALL9EAD0SRIAJ,2025-05-17T12:39:22,AGB2RH73,ZM,CAMPW2PCN9T8,LEAD6DQA4SVK,1,NO_ANSWER,0,0,,Y
CALL3WRRAQ8IC0,2025-05-17T13:58:19,AGVEKT47,UG,CAMPIBLJH75L,LEADMYLQJJBF,1,NO_ANSWER,0,0,,Y
CALLQZO39P5TGI,2025-05-17T14:21:43,AG2NAFH6,KE,CAMPPQK51FPK,LEADRIMR25I7,1,CONNECTED,12,38,SALE,Y
CALLR7FIE5RS35,2025-05-17T14:51:50,AGS7P8AT,ZM,CAMPJIUJV6OH,LEAD5IGZGXOI,1,CONNECTED,10,5,NOT_INTERESTED,N
CALL5BV29TSGTX,2025-05-17T14:56:12,AGHZEDCJ,KE,CAMPVF1T2TAL,LEAD6M9NWYUB,1,CONNECTED,96,20,CALLBACK,Y
CALLUQ49BO7NZQ,2025-05-17T15:10:55,AGTS03L3,GH,CAMP4V30T9NT,LEADJ7OVHM3K,1,RING,0,0,,Y
CALLBGHZEB6747,2025-05-17T15:51:39,AGVRO5X1,ZM,CAMPJIUJV6OH,LEADZXGGMQJ9,1,NO_ANSWER,0,0,,Y
CALLM0XP0YFW84,2025-05-17T15:58:17,AGZAQ3UZ,UG,CAMPIBLJH75L,LEADK8CH3Z3D,1,NO_ANSWER,0,0,,Y
CALLEZ0GROM2C3,2025-05-17T16:18:34,AGX7X8W4,KE,CAMPPQK51FPK,LEADXPQ5BO20,1,RING,0,0,,Y
CALLU0NR9IIKW3,2025-05-17T16:22:12,AGR0DHAM,UG,CAMPJ5PHT0HL,LEADYQQCXZPQ,1,BUSY,0,0,,Y
CALLWBJCBFDUF7,2025-05-17T16:22:23,AGS7P8AT,KE,CAMPVF1T2TAL,LEAD1YEND6BW,1,CONNECTED,31,28,WRONG_NUMBER,Y
CALLCWGOGP1B0D,2025-05-17T16:25:46,AGDGKOU3,ZM,CAMPW2PCN9T8,LEADJ4CYGO6Z,1,CONNECTED,16,48,CALLBACK,Y
CALLWRTQRNZ2R0,2025-05-17T16:44:44,AGGRRQ01,KE,CAMPXEPQ85JS,LEADD2QE4PA8,1,CONNECTED,253,15,WRONG_NUMBER,N
CALLXAITPLO8PS,2025-05-17T16:45:10,AGN385C6,ZM,CAMPW2PCN9T8,LEADKE1Q5MS7,1,ABANDONED,0,0,,Y
CALL5610JLPTMZ,2025-05-17T17:14:28,AG3R2DXJ,GH,CAMPX1945NQ4,LEAD1R00Q0MF,1,BUSY,0,0,,N
CALL2Y74WNW1IU,2025-05-17T17:20:22,AG89NZHQ,UG,CAMPIBLJH75L,LEADV3IZKY22,1,CONNECTED,123,5,CALLBACK,Y
CALLG5RMW9VAIK,2025-05-17T17:29:48,AG9DVELY,ZM,CAMPJIUJV6OH,LEADKZ1POXTF,1,NO_ANSWER,0,0,,Y
CALLD18CDI62AQ,2025-05-17T17:36:42,AGVRO5X1,ZM,CAMPJIUJV6OH,LEADI6OAFN33,1,CONNECTED,45,21,TECH_ISSUE,Y
CALLAHHTFGGMSR,2025-05-17T17:37:50,AGVEKT47,UG,CAMPJ5PHT0HL,LEADOQGVZHQJ,2,NO_ANSWER,0,0,,Y
CALLLLP7MK624N,2025-05-17T18:10:17,AGNVMO1O,GH,CAMPX1945NQ4,LEAD5SGCSVPA,1,ABANDONED,0,0,,Y
CALL78DXBDCE8I,2025-05-17T18:10:34,AGXOWRG1,UG,CAMPJ5PHT0HL,LEAD8RNKOWYP,1,NO_ANSWER,0,0,,Y
CALLTU868H394O,2025-05-17T18:13:21,AGPUZHHO,ZM,CAMPJIUJV6OH,LEAD59B9C2ZU,1,CONNECTED,30,58,SALE,Y
CALLC5PEYKWYVD,2025-05-17T18:23:58,AGQMBBXD,KE,CAMPVF1T2TAL,LEADUD2ZDLX1,1,NO_ANSWER,0,0,,Y
CALLB1I4SKAROA,2025-05-17T18:35:07,AGQRNV3H,UG,CAMPIBLJH75L,LEADWG895NA2,1,CONNECTED,109,28,CALLBACK,Y
CALLC3MZWTY257,2025-05-17T19:05:36,AGMRQP94,UG,CAMPJ5PHT0HL,LEAD3JBRRD44,1,NO_ANSWER,0,0,,Y
CALLT7SWFANNCF,2025-05-17T19:05:41,AGZTI89U,KE,CAMPPQK51FPK,LEADU8H7BI8T,1,CONNECTED,16,19,NOT_INTERESTED,Y
CALLNRIVC1M9Z3,2025-05-17T19:26:52,AG8Y3ON2,UG,CAMPJ5PHT0HL,LEADPV2KJH01,1,NO_ANSWER,0,0,,Y
CALLK6ALTZON6I,2025-05-17T19:37:56,AGX09LPX,KE,CAMPLC58DRC1,LEADDQFC1YUZ,1,NO_ANSWER,0,0,,Y
CALLUW3BLO820W,2025-05-17T19:39:42,AGC3V8MO,KE,CAMPFD0TVBDI,LEAD41RN9UQ7,1,BUSY,0,0,,Y
CALLJUTXW7VUL6,2025-05-17T19:43:20,AGC0VSVI,UG,CAMPIBLJH75L,LEADIMYDO5N1,1,CONNECTED,165,47,CALLBACK,Y
CALLCZFDHZR8K7,2025-05-17T20:19:30,AGVRO5X1,ZM,CAMPW2PCN9T8,LEADF060O4VF,2,ABANDONED,0,0,,Y
CALL5FN6L67JOL,2025-05-17T20:25:52,AGKHYB0R,KE,CAMPXEPQ85JS,LEADG3RTSCPS,1,CONNECTED,95,102,WRONG_NUMBER,Y
CALL9V6G9GDNY9,2025-05-17T20:26:45,AGXTB80U,UG,CAMPIBLJH75L,LEADHPNF4JD1,1,CONNECTED,12,5,WRONG_NUMBER,N
CALLIFJ2NUEX23,2025-05-17T20:28:19,AGPUZHHO,ZM,CAMPW2PCN9T8,LEAD76VILVQK,1,ABANDONED,0,0,,Y
CALLE81DQE8UPI,2025-05-17T20:38:15,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADK1IO1ZM4,1,CONNECTED,27,27,CALLBACK,Y
CALL7OTI89PJS5,2025-05-17T20:48:59,AGB2RH73,ZM,CAMPW2PCN9T8,LEADI8E61493,1,NO_ANSWER,0,0,,Y
CALLA5N7UGD6B1,2025-05-17T21:06:41,AGK33AH7,ZM,CAMPJIUJV6OH,LEAD1KP2GVPG,1,CONNECTED,184,22,OTHER,N
CALLSZM12AWVSP,2025-05-17T21:31:22,AG3RE8HC,KE,CAMPLC58DRC1,LEADCNG8TANA,1,CONNECTED,115,9,WRONG_NUMBER,Y
CALL70QZQT134E,2025-05-17T21:35:40,AG6D6SUZ,UG,CAMPIBLJH75L,LEADRX37JW34,1,CONNECTED,210,20,OTHER,Y
CALLGJ9BWZLO23,2025-05-17T21:36:16,AGX09LPX,KE,CAMPPQK51FPK,LEADPACQ5AH9,1,CONNECTED,101,19,NOT_INTERESTED,Y
CALLR4ZK2TJ8V8,2025-05-17T21:41:06,AGX5S2U4,ZM,CAMPW2PCN9T8,LEAD6T94OW3L,1,CONNECTED,10,98,CALLBACK,Y
CALLAH6UKV7T7U,2025-05-17T21:45:39,AGIMNSCH,KE,CAMPVF1T2TAL,LEAD9IER7U8H,1,NO_ANSWER,0,0,,N
CALL29VRPFXQ0B,2025-05-17T21:46:17,AGO1XQOV,KE,CAMPFD0TVBDI,LEADK4O67BXC,1,NO_ANSWER,0,0,,Y
CALLAT22HDEKRN,2025-05-17T21:51:57,AG2NAFH6,ZM,CAMPJIUJV6OH,LEADSQ0P82KB,1,NO_ANSWER,0,0,,Y
CALLYQL8R35WKN,2025-05-17T22:41:03,AGQUILTE,GH,CAMP7XVG0FN9,LEADO0PQCLPO,1,ABANDONED,0,0,,Y
CALL0E78R4MHTR,2025-05-17T22:47:36,AGYFTXDX,UG,CAMPIBLJH75L,LEAD8D2TN20V,1,CONNECTED,176,11,WRONG_NUMBER,N
CALLCGV8CVSOZK,2025-05-17T22:47:42,AGXOWRG1,GH,CAMP4V30T9NT,LEAD58E7428Y,1,NO_ANSWER,0,0,,Y
CALL2IM29NNQPN,2025-05-17T23:14:38,AGGV3WAG,KE,CAMPLC58DRC1,LEADUXQM334L,1,CONNECTED,78,18,WRONG_NUMBER,Y
CALL2LEZSZAJIY,2025-05-18T00:38:56,AGN385C6,ZM,CAMPW2PCN9T8,LEADTAYBGI0R,1,CONNECTED,188,18,OTHER,Y
CALLEAXYKXGTIF,2025-05-18T01:26:27,AGR0DHAM,KE,CAMPXEPQ85JS,LEADGDC5TAO1,1,RING,0,0,,Y
CALL01HW8CNX3T,2025-05-18T01:30:23,AGBVYSIK,GH,CAMP7XVG0FN9,LEADBOQ0IQ2F,1,NO_ANSWER,0,0,,Y
CALLTKLUUJ7KEX,2025-05-18T02:24:58,AGC0VSVI,UG,CAMPIBLJH75L,LEADVWPVS7HZ,1,CONNECTED,32,5,NOT_INTERESTED,Y
CALLTRNXXVKB36,2025-05-18T02:35:10,AG5U2691,UG,CAMPIBLJH75L,LEADE4EY9JVB,1,CONNECTED,169,27,NOT_INTERESTED,Y
CALLLP1LEXDNRG,2025-05-18T02:35:32,AGHV163D,UG,CAMPJ5PHT0HL,LEADPKXYWZ76,2,CONNECTED,39,28,OTHER,Y
CALLUBVVMV1CCG,2025-05-18T02:57:42,AG1QOOHF,KE,CAMPXEPQ85JS,LEAD3KX7EEDT,1,CONNECTED,32,136,NOT_INTERESTED,Y
CALLFZDVGM9RV5,2025-05-18T03:13:14,AGSOAVA6,KE,CAMPXEPQ85JS,LEADVZPVWLL5,2,CONNECTED,285,87,NOT_INTERESTED,Y
CALLWL0HQ6DBFT,2025-05-18T03:14:22,AG9DVELY,ZM,CAMPW2PCN9T8,LEADTOS87MVZ,2,CONNECTED,61,12,WRONG_NUMBER,Y
CALLN6SERYSVIC,2025-05-18T03:22:30,AGV1FFOF,GH,CAMP7XVG0FN9,LEADQZ6CP7SA,1,RING,0,0,,Y
CALL395ERI8D5S,2025-05-18T03:24:04,AGK33AH7,UG,CAMPJ5PHT0HL,LEAD4W58RHNU,1,NO_ANSWER,0,0,,Y
CALLDKHMV8ARQZ,2025-05-18T03:43:23,AG81GX5Y,ZM,CAMPJIUJV6OH,LEAD1TJOHPJF,1,CONNECTED,36,9,NOT_INTERESTED,Y
CALL7ET9EJNS7E,2025-05-18T03:44:23,AGXTB80U,UG,CAMPIBLJH75L,LEADC8UYO57P,1,CONNECTED,218,11,NOT_INTERESTED,Y
CALLB4PY1LO9SX,2025-05-18T03:51:27,AGG7V6TV,UG,CAMPIBLJH75L,LEADLKQXLM5Q,1,NO_ANSWER,0,0,,Y
CALLPRAM9NNIWJ,2025-05-18T04:11:49,AGMRQP94,GH,CAMP7XVG0FN9,LEADMQ4VBGR3,1,NO_ANSWER,0,0,,N
CALL9SJEICUYZF,2025-05-18T04:40:59,AGFOL4VF,GH,CAMP4V30T9NT,LEADRRVWY3RZ,1,CONNECTED,48,32,NOT_INTERESTED,Y
CALLLX69YSZMZJ,2025-05-18T05:07:37,AGBXQNQ7,UG,CAMPJ5PHT0HL,LEADMZQRSJZO,1,CONNECTED,164,15,TECH_ISSUE,Y
CALLTFSK2GI57W,2025-05-18T05:11:23,AGIPG6A2,ZM,CAMPW2PCN9T8,LEADK4O67BXC,1,CONNECTED,23,34,WRONG_NUMBER,Y
CALLVAI6KS5LA1,2025-05-18T05:14:50,AGO7NQR3,GH,CAMP7XVG0FN9,LEADUFNCC8UU,1,ABANDONED,0,0,,Y
CALL2UY3OHI1NS,2025-05-18T05:39:11,AGKHYB0R,KE,CAMPFD0TVBDI,LEADE3CUP8IJ,1,ABANDONED,0,0,,Y
CALLUE45MKH33P,2025-05-18T05:39:49,AGPUZHHO,ZM,CAMPJIUJV6OH,LEADM264UPJ1,1,CONNECTED,10,21,NOT_INTERESTED,N
CALLDHQ8BRHFLN,2025-05-18T05:54:11,AG2TPX4L,GH,CAMPX1945NQ4,LEAD0YQZDUBB,1,CONNECTED,44,39,OTHER,Y
CALL9ML70FF9V8,2025-05-18T05:55:06,AGC3V8MO,KE,CAMPFD0TVBDI,LEADAOEAOEUL,1,NO_ANSWER,0,0,,Y
CALL12PRM0FEHL,2025-05-18T06:04:05,AGN385C6,ZM,CAMPJIUJV6OH,LEADB22O1TFX,1,NO_ANSWER,0,0,,Y
CALLDEM20G7LT3,2025-05-18T06:05:02,AGQRNV3H,KE,CAMPFD0TVBDI,LEAD6IT1EKKH,1,CONNECTED,10,31,OTHER,Y
CALLO8D8JYPAKX,2025-05-18T06:06:43,AGDGKOU3,UG,CAMPIBLJH75L,LEADQB166XTF,1,ABANDONED,0,0,,Y
CALLO4SA9APNNA,2025-05-18T06:32:20,AGPCX1AV,ZM,CAMPW2PCN9T8,LEAD2HVNKVON,1,CONNECTED,244,8,OTHER,Y
CALLH4JGW9KRBE,2025-05-18T06:55:29,AGHV163D,UG,CAMPJ5PHT0HL,LEADOQGVZHQJ,3,CONNECTED,10,29,CALLBACK,N
CALL9FTKGWUG8P,2025-05-18T07:16:16,AGIT6YA0,KE,CAMPVF1T2TAL,LEAD0P4775B5,1,NO_ANSWER,0,0,,Y
CALLJ6AD1YMSAW,2025-05-18T07:26:05,AGPCX1AV,ZM,CAMPW2PCN9T8,LEADFGAS0R77,1,CONNECTED,19,50,NOT_INTERESTED,Y
CALLWFUHW24DP6,2025-05-18T07:31:24,AGQUILTE,UG,CAMPJ5PHT0HL,LEADSJNCRBVX,1,CONNECTED,229,67,NOT_INTERESTED,Y
CALLBXQX6D8UVL,2025-05-18T07:43:23,AGVAD5MA,GH,CAMP4V30T9NT,LEADERTQHNOL,1,CONNECTED,43,39,NOT_INTERESTED,Y
CALLX75AGU5RDK,2025-05-18T08:03:18,AG53A8B5,KE,CAMPPQK51FPK,LEADO8BOT6AT,1,CONNECTED,10,48,CALLBACK,Y
CALL7PGSRD1I3G,2025-05-18T08:05:37,AG5H9H4Y,ZM,CAMPW2PCN9T8,LEADXXCX9KNB,1,NO_ANSWER,0,0,,Y
CALLF251ODWBWQ,2025-05-18T08:17:06,AG8GX8M8,KE,CAMPLC58DRC1,LEADW3GGO9DV,1,NO_ANSWER,0,0,,Y
CALLDPEB5BRL0J,2025-05-18T08:17:16,AGC0VSVI,UG,CAMPJ5PHT0HL,LEADEN0B09ZI,1,ABANDONED,0,0,,Y
CALLBGPFWCINVS,2025-05-18T08:32:52,AGDGKOU3,KE,CAMPFD0TVBDI,LEADQ95G3V23,1,CONNECTED,327,72,NOT_INTERESTED,Y
CALL0IL97AHKMS,2025-05-18T08:51:42,AG1QOOHF,KE,CAMPLC58DRC1,LEADGGRMQDZP,1,NO_ANSWER,0,0,,Y
CALLHGILFVD98X,2025-05-18T09:04:56,AGNJXCML,ZM,CAMPW2PCN9T8,LEAD417VF0JQ,1,CONNECTED,37,60,WRONG_NUMBER,Y
CALLWMFEKSENEB,2025-05-18T09:44:34,AGAWRHQS,UG,CAMPIBLJH75L,LEAD7NPRB58Y,1,NO_ANSWER,0,0,,Y
CALL315BDP4REC,2025-05-18T09:55:36,AG3H93SI,ZM,CAMPJIUJV6OH,LEADGU65S6Y5,1,NO_ANSWER,0,0,,N
CALL7CYW2XR78U,2025-05-18T09:56:26,AG69XP7S,KE,CAMPFD0TVBDI,LEADKOBQ6MYM,1,NO_ANSWER,0,0,,Y
CALLPK4L2NA5TY,2025-05-18T10:21:41,AGFASEMU,UG,CAMPIBLJH75L,LEADBLEJGUBL,1,NO_ANSWER,0,0,,Y
CALL25T0FW5JDW,2025-05-18T10:24:12,AG5115ZG,UG,CAMPIBLJH75L,LEADMHXOFKCG,1,CONNECTED,326,10,,Y
CALLMX5BL0LB2T,2025-05-18T10:25:28,AG3R2DXJ,UG,CAMPJ5PHT0HL,LEADUACOTFVA,1,NO_ANSWER,0,0,,Y
CALLAWWZOHFK3D,2025-05-18T10:27:31,AG9DVELY,UG,CAMPJ5PHT0HL,LEADH1XDPZF7,1,CONNECTED,618,60,,N
CALLLNJCKRTBPL,2025-05-18T10:32:58,AGC9YPC4,GH,CAMPX1945NQ4,LEADHE4H3GM1,1,NO_ANSWER,0,0,,Y
CALL0XS4RFVV87,2025-05-18T10:47:50,AG80ZWVH,UG,CAMPJ5PHT0HL,LEADYH523GGO,1,CONNECTED,119,7,NOT_INTERESTED,Y
CALLFCMQ5H99GY,2025-05-18T11:29:12,AGFOL4VF,ZM,CAMPW2PCN9T8,LEADLIZL08YG,1,NO_ANSWER,0,0,,N
CALLFVOHOCG2KE,2025-05-18T11:35:12,AGNJXCML,ZM,CAMPJIUJV6OH,LEADT3G8CD31,1,CONNECTED,444,93,CALLBACK,Y
CALL6T26OL5M5L,2025-05-18T11:55:40,AG69XP7S,KE,CAMPPQK51FPK,LEAD7DCBHHLK,1,NO_ANSWER,0,0,,Y
CALL6PB1O6K0J1,2025-05-18T12:04:54,AGC3V8MO,KE,CAMPVF1T2TAL,LEADCW9RTNFW,1,CONNECTED,36,7,NOT_INTERESTED,Y
CALLQK9K235PKA,2025-05-18T12:07:30,AGVAD5MA,UG,CAMPIBLJH75L,LEAD5R8MNQPV,1,NO_ANSWER,0,0,,Y
CALL05URSHFBPH,2025-05-18T12:10:22,AGKHYB0R,KE,CAMPPQK51FPK,LEADC64SKTE0,1,CONNECTED,84,36,CALLBACK,Y
CALLM9CXX2XF8U,2025-05-18T12:19:53,AGYK7E31,GH,CAMPX1945NQ4,LEADI8E61493,1,NO_ANSWER,0,0,,Y
CALL5962FKX2RQ,2025-05-18T12:46:06,AGDGKOU3,ZM,CAMPW2PCN9T8,LEADLBSUNGKH,1,CONNECTED,10,37,CALLBACK,Y
CALLED8WPTNXC7,2025-05-18T12:49:22,AGGRRQ01,GH,CAMP7XVG0FN9,LEADO0PQCLPO,2,RING,0,0,,Y
CALLVC0AZP79UV,2025-05-18T12:53:29,AG26XPJ2,GH,CAMPX1945NQ4,LEADXJQ5NV8O,1,BUSY,0,0,,Y
CALLBFDGJ9KKU7,2025-05-18T13:00:23,AG0BJHPP,UG,CAMPJ5PHT0HL,LEAD4GG24479,1,ABANDONED,0,0,,Y
CALL1N0FDY3FZZ,2025-05-18T13:06:47,AGLSXJXR,ZM,CAMPJIUJV6OH,LEAD9E7F1811,1,CONNECTED,12,7,WRONG_NUMBER,Y
CALLFV6EJ1CS3Y,2025-05-18T14:08:32,AGNJXCML,ZM,CAMPW2PCN9T8,LEAD9N56NYXT,1,CONNECTED,114,6,NOT_INTERESTED,Y
CALL4JVJMNZG54,2025-05-18T14:21:58,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADI6OAFN33,1,CONNECTED,141,17,NOT_INTERESTED,N
CALLMLZHPFN50Y,2025-05-18T14:25:02,AG81GX5Y,ZM,CAMPJIUJV6OH,LEADGVWRDMLY,1,NO_ANSWER,0,0,,Y
CALLPVYXO8Z38O,2025-05-18T14:35:47,AGRX9WX1,KE,CAMPPQK51FPK,LEADKFD18TLT,1,CONNECTED,187,39,CALLBACK,Y
CALLZSUXHZACIK,2025-05-18T15:02:55,AGIPG6A2,UG,CAMPJ5PHT0HL,LEADOTQF74RQ,1,CONNECTED,180,5,SALE,Y
CALL2V3H06SNHD,2025-05-18T15:10:06,AG80ZWVH,UG,CAMPIBLJH75L,LEADPO1QMUTW,1,BUSY,0,0,,Y
CALLBP0VVIBBS1,2025-05-18T15:36:12,AG0BJHPP,UG,CAMPJ5PHT0HL,LEADL5XF50I6,1,CONNECTED,12,39,,Y
CALLLEEJ5H99Q4,2025-05-18T15:43:01,AGFBF4FK,GH,CAMP7XVG0FN9,LEADAB0QM6UT,1,CONNECTED,122,5,,Y
CALL2NP66BUWNB,2025-05-18T15:43:25,AG2TPX4L,GH,CAMP7XVG0FN9,LEADEI8XQ6TC,1,NO_ANSWER,0,0,,Y
CALLXNATKRH7DT,2025-05-18T16:33:36,AG53A8B5,UG,CAMPJ5PHT0HL,LEAD3O359TSU,1,CONNECTED,64,5,NOT_INTERESTED,Y
CALLYNT5RIRY4R,2025-05-18T16:47:48,AG8Y3ON2,UG,CAMPJ5PHT0HL,LEADAGE9NY3M,1,CONNECTED,10,20,SALE,Y
CALLV4GCZ39B5N,2025-05-18T16:54:04,AGD9Y8Y0,GH,CAMP7XVG0FN9,LEADM9GQJANQ,1,CONNECTED,10,5,WRONG_NUMBER,N
CALLN5UBY4VBZU,2025-05-18T17:03:58,AG80ZWVH,UG,CAMPIBLJH75L,LEADJ2O7S3KK,1,CONNECTED,279,39,,Y
CALLWHAH1A3PX8,2025-05-18T17:05:58,AG9ZQNKY,ZM,CAMPW2PCN9T8,LEAD7UWW5WFC,1,CONNECTED,158,20,NOT_INTERESTED,Y
CALLTJQMUZ16GB,2025-05-18T17:23:27,AGV1FFOF,KE,CAMPFD0TVBDI,LEAD79YJ65WP,1,BUSY,0,0,,Y
CALL1PXG3KZQUU,2025-05-18T17:45:42,AGDGKOU3,ZM,CAMPW2PCN9T8,LEADUBBRNU8C,1,CONNECTED,21,13,,Y
CALLNGOQUM8VTU,2025-05-18T17:56:38,AGYVKP6E,KE,CAMPLC58DRC1,LEADBPS3Y70H,1,RING,0,0,,Y
CALLNO118RB3ZY,2025-05-18T17:58:52,AGO6XT8O,GH,CAMPX1945NQ4,LEADZ48EGP15,1,CONNECTED,104,5,NOT_INTERESTED,Y
CALL2IFQBKK2BI,2025-05-18T18:09:04,AGN8Z79N,KE,CAMPPQK51FPK,LEADQT0D9TZH,1,BUSY,0,0,,Y
CALLDB88MYVCTI,2025-05-18T18:24:58,AGN385C6,ZM,CAMPW2PCN9T8,LEADIJC1YDMT,1,NO_ANSWER,0,0,,Y
CALLVXKNCY1CHA,2025-05-18T18:28:36,AG5115ZG,GH,CAMP7XVG0FN9,LEADPZUYR7VH,1,BUSY,0,0,,Y
CALLYV960JRV3Q,2025-05-18T19:03:26,AGQRNV3H,UG,CAMPJ5PHT0HL,LEADXWDPA7YZ,1,CONNECTED,221,6,NOT_INTERESTED,Y
CALL1FFCLCWZDM,2025-05-18T19:28:21,AGXOWRG1,GH,CAMP7XVG0FN9,LEAD9TQVDZ4X,1,CONNECTED,14,35,TECH_ISSUE,Y
CALLIAM36JI74Y,2025-05-18T19:52:29,AGJAZF74,KE,CAMPXEPQ85JS,LEAD85EHPZRV,1,NO_ANSWER,0,0,,Y
CALLZ4S3TNXMKU,2025-05-18T19:58:48,AGVRO5X1,ZM,CAMPW2PCN9T8,LEADX1KKC1XI,1,CONNECTED,229,15,WRONG_NUMBER,Y
CALLLOKIADYIUM,2025-05-18T20:09:52,AG5HFSH6,KE,CAMPPQK51FPK,LEAD2SCEJCY1,1,NO_ANSWER,0,0,,Y
CALLREMWN274W1,2025-05-18T20:32:09,AGS7P8AT,KE,CAMPXEPQ85JS,LEADBVH2VFT6,1,CONNECTED,182,7,SALE,Y
CALLWVSZ5TNERA,2025-05-18T20:34:05,AGK33AH7,UG,CAMPIBLJH75L,LEAD4VSK23AF,1,CONNECTED,35,5,CALLBACK,Y
CALL4ML2IQR2AH,2025-05-18T20:52:53,AG10KWCC,KE,CAMPLC58DRC1,LEADFLNCC2AT,1,NO_ANSWER,0,0,,Y
CALLDGTT9ZQ31B,2025-05-18T20:54:58,AGYQO89L,ZM,CAMPW2PCN9T8,LEADMC8FU0AB,1,RING,0,0,,Y
CALLRAW0TWPWHV,2025-05-18T20:59:15,AG3H93SI,ZM,CAMPW2PCN9T8,LEADBNQS3QT3,1,NO_ANSWER,0,0,,Y
CALLET8NKLLDU5,2025-05-18T21:36:09,AG3H93SI,ZM,CAMPJIUJV6OH,LEADCQ3ZA8E8,1,CONNECTED,82,44,NOT_INTERESTED,Y
CALL2ORE6UYPK1,2025-05-18T22:10:22,AG5U2691,UG,CAMPIBLJH75L,LEADMC8FU0AB,1,CONNECTED,86,5,WRONG_NUMBER,Y
CALLM0ND5V5QKI,2025-05-18T22:17:33,AG37PR5A,GH,CAMP4V30T9NT,LEADN67LM8E4,1,NO_ANSWER,0,0,,Y
CALLFDJH1Y3ME3,2025-05-18T22:21:13,AGVEKT47,UG,CAMPIBLJH75L,LEADQOIVWQM9,1,CONNECTED,175,5,,Y
CALL9KXCIIU3A2,2025-05-18T22:34:32,AGE1KLYR,GH,CAMP7XVG0FN9,LEAD67ILPLSO,1,NO_ANSWER,0,0,,Y
CALLQ5DCCL3F3E,2025-05-18T23:22:07,AGE1KLYR,GH,CAMP4V30T9NT,LEADDTCA46FD,1,NO_ANSWER,0,0,,Y
CALLWWLIJQNN47,2025-05-18T23:35:21,AGVRO5X1,ZM,CAMPW2PCN9T8,LEADWOB7P7O0,1,NO_ANSWER,0,0,,Y
CALLIH9TKVCQUP,2025-05-18T23:40:56,AGFASEMU,UG,CAMPIBLJH75L,LEADDET4KERZ,1,CONNECTED,89,9,CALLBACK,Y
CALLUZWMWY1KYF,2025-05-18T23:56:13,AG29EUQ3,ZM,CAMPW2PCN9T8,LEADTRICQPEO,1,CONNECTED,97,20,WRONG_NUMBER,N
CALL9UON2FWCZW,2025-05-19T00:10:34,AGQRNV3H,UG,CAMPJ5PHT0HL,LEADGD1T53YK,1,CONNECTED,41,21,CALLBACK,Y
